word_id	utterance_id	location	surface	auto	fix	speaker	langid	filename	clause	clauseno
4622	658	1	one	one.PRON.SG		COL	eng	sastre13		
4623	658	2	way	way.N.SG		COL	eng	sastre13		
4624	658	3	or	or.CONJ		COL	eng	sastre13		
4625	658	4	another	another.ADJ		COL	eng	sastre13		
4626	658	5	I	I.PRON.SUB.1S		COL	eng	sastre13		
4627	658	6	was	was.V.13S.PAST		COL	eng	sastre13		
4628	658	7	gonna	go.V.PRESPART+TO.PREP		COL	eng	sastre13		
4629	658	8	finish	finish.V.INFIN		COL	eng	sastre13		
4630	658	9	.			COL	999	sastre13		
4631	659	1	and	and.CONJ		COL	eng	sastre13		
4632	659	2	the	the.DET.DEF		COL	eng	sastre13		
4633	659	3	only	only.ADJ.[or].on.PREP+ADV		COL	eng	sastre13		
4634	659	4	thing	thing.N.SG		COL	eng	sastre13		
4635	659	5	that	that.CONJ		COL	eng	sastre13		
4636	659	6	I	I.PRON.SUB.1S		COL	eng	sastre13		
4637	659	7	kept	kept.V.PAST		COL	eng	sastre13		
4638	659	8	telling	tell.V.PRESPART		COL	eng	sastre13		
4639	659	9	me	me.PRON.OBJ.1S		COL	eng	sastre13		
4640	659	10	uh	uh.IM		COL	eng	sastre13		
4641	659	11	telling	tell.SV.INFIN+ASV		COL	eng	sastre13		
4642	659	12	myself	myself.PRON.REFL.1S		COL	eng	sastre13		
4643	659	13	is	is.V.3S.PRES		COL	eng	sastre13		
4644	659	14	like	like.CONJ		COL	eng	sastre13		
4645	659	15	Colin	name		COL	eng&spa	sastre13		
4646	659	16	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4647	659	17	have	have.V.2SP.PRES		COL	eng	sastre13		
4648	659	18	four	four.NUM		COL	eng	sastre13		
4649	659	19	years	year.N.PL		COL	eng	sastre13		
4650	659	20	left	left.ADJ.[or].leave.V.PAST		COL	eng	sastre13		
4651	659	21	.			COL	999	sastre13		
4652	660	1	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4653	660	2	know	know.V.2SP.PRES		COL	eng	sastre13		
4654	660	3	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4655	660	4	just	just.ADV		COL	eng	sastre13		
4656	660	5	have	have.V.2SP.PRES		COL	eng	sastre13		
4657	660	6	to	to.PREP		COL	eng	sastre13		
4658	660	7	hang	hang.V.INFIN		COL	eng	sastre13		
4659	660	8	in	in.PREP		COL	eng	sastre13		
4660	660	9	there	there.ADV		COL	eng	sastre13		
4661	660	10	for	for.PREP		COL	eng	sastre13		
4662	660	11	four	four.NUM		COL	eng	sastre13		
4663	660	12	years	year.N.PL		COL	eng	sastre13		
4664	660	13	.			COL	999	sastre13		
4665	661	1	just	just.ADV		COL	eng	sastre13		
4666	661	2	keep	keep.V.INFIN		COL	eng	sastre13		
4667	661	3	going	go.V.PRESPART		COL	eng	sastre13		
4668	661	4	.			COL	999	sastre13		
4669	662	1	yeah	yeah.ADV		ELI	eng	sastre13		
4670	662	2	.			ELI	999	sastre13		
4671	663	1	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
4672	663	2	the	the.DET.DEF		COL	eng	sastre13		
4673	663	3	only	only.ADJ.[or].on.PREP+ADV		COL	eng	sastre13		
4674	663	4	way	way.N.SG		COL	eng	sastre13		
4675	663	5	I	I.PRON.SUB.1S		COL	eng	sastre13		
4676	663	6	made	made.V.PAST		COL	eng	sastre13		
4677	663	7	it	it.PRON.OBJ.3S		COL	eng	sastre13		
4678	663	8	through	through.PREP		COL	eng	sastre13		
4679	663	9	.			COL	999	sastre13		
4680	664	1	there	there.ADV		COL	eng	sastre13		
4681	664	2	were	were.V.2S123P.PAST		COL	eng	sastre13		
4682	664	3	times	time.N.PL		COL	eng	sastre13		
4683	664	4	when	when.CONJ		COL	eng	sastre13		
4684	664	5	like	like.CONJ.[or].like.V.INFIN		COL	eng	sastre13		
4685	664	6	like	like.CONJ		COL	eng	sastre13		
4686	664	7	I	I.PRON.SUB.1S		COL	eng	sastre13		
4687	664	8	was	was.V.13S.PAST		COL	eng	sastre13		
4688	664	9	like	like.CONJ		COL	eng	sastre13		
4689	664	10	really	real.ADJ+ADV		COL	eng	sastre13		
4690	664	11	messed	mess.N.SG+AV		COL	eng	sastre13		
4691	664	12	up	up.ADV		COL	eng	sastre13		
4692	664	13	where	where.REL		COL	eng	sastre13		
4693	664	14	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
4694	664	15	like	like.CONJ		COL	eng	sastre13		
4695	664	16	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4696	664	17	know	know.V.2SP.PRES		COL	eng	sastre13		
4697	664	18	I	I.PRON.SUB.1S		COL	eng	sastre13		
4698	664	19	had	had.V.PAST		COL	eng	sastre13		
4699	664	20	to	to.PREP		COL	eng	sastre13		
4700	664	21	stay	stay.V.INFIN		COL	eng	sastre13		
4701	664	22	up	up.ADV		COL	eng	sastre13		
4702	664	23	for	for.PREP		COL	eng	sastre13		
4703	664	24	like	like.CONJ		COL	eng	sastre13		
4704	664	25	three	three.NUM		COL	eng	sastre13		
4705	664	26	a_m	unk		COL	eng	sastre13		
4706	664	27	in	in.PREP		COL	eng	sastre13		
4707	664	28	the	the.DET.DEF		COL	eng	sastre13		
4708	664	29	morning	morning.N.SG		COL	eng	sastre13		
4709	664	30	four	four.NUM		COL	eng	sastre13		
4710	664	31	a_m	unk		COL	eng	sastre13		
4711	664	32	in	in.PREP		COL	eng	sastre13		
4712	664	33	the	the.DET.DEF		COL	eng	sastre13		
4713	664	34	morning	morning.N.SG		COL	eng	sastre13		
4714	664	35	like	like.CONJ		COL	eng	sastre13		
4715	664	36	writing	write.V.PRESPART		COL	eng	sastre13		
4716	664	37	a	a.DET.INDEF		COL	eng	sastre13		
4717	664	38	paper	pap.N.SG+COMP.AG.[or].paper.N.SG		COL	eng	sastre13		
4718	664	39	and	and.CONJ		COL	eng	sastre13		
4719	664	40	stuff	stuff.V.INFIN		COL	eng	sastre13		
4720	664	41	like	like.CONJ		COL	eng	sastre13		
4721	664	42	that	that.DEM.FAR		COL	eng	sastre13		
4722	664	43	.			COL	999	sastre13		
4723	665	1	and	and.CONJ		COL	eng	sastre13		
4724	665	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		COL	eng	sastre13		
4725	665	3	hard	hard.ADJ		COL	eng	sastre13		
4726	665	4	.			COL	999	sastre13		
4727	666	1	it	it.PRON.SUB.3S		ELI	eng	sastre13		
4728	666	2	was	was.V.3S.PAST		ELI	eng	sastre13		
4729	666	3	funny	funny.ADJ		ELI	eng	sastre13		
4730	666	4	.			ELI	999	sastre13		
4731	667	1	last	last.ADJ		ELI	eng	sastre13		
4732	667	2	night	night.N.SG		ELI	eng	sastre13		
4733	667	3	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4734	667	4	was	was.V.13S.PAST		ELI	eng	sastre13		
4735	667	5	talking	talk.V.PRESPART		ELI	eng	sastre13		
4736	667	6	to	to.PREP		ELI	eng	sastre13		
4737	667	7	Maria	name		ELI	eng&spa	sastre13		
4738	667	8	for	for.PREP		ELI	eng	sastre13		
4739	667	9	awhile	awhile.ADV		ELI	eng	sastre13		
4740	667	10	.			ELI	999	sastre13		
4741	668	1	and	and.CONJ		ELI	eng	sastre13		
4742	668	2	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4743	668	3	.			ELI	999	sastre13		
4744	669	1	yeah	yeah.ADV		COL	eng	sastre13		
4745	669	2	.			COL	999	sastre13		
4746	670	1	she	she.PRON.SUB.F.3S		ELI	eng	sastre13		
4747	670	2	like	like.V.3S.PRES		ELI	eng	sastre13		
4748	670	3	she	she.PRON.SUB.F.3S		ELI	eng	sastre13		
4749	670	4	was	was.V.3S.PAST		ELI	eng	sastre13		
4750	670	5	we	we.PRON.SUB.1P		ELI	eng	sastre13		
4751	670	6	were	were.V.1P.PAST		ELI	eng	sastre13		
4752	670	7	just	just.ADV		ELI	eng	sastre13		
4753	670	8	talking	talk.V.PRESPART		ELI	eng	sastre13		
4754	670	9	about	about.PREP		ELI	eng	sastre13		
4755	670	10	it	it.PRON.SUB.3S		ELI	eng	sastre13		
4756	670	11	like	like.V.3S.PRES		ELI	eng	sastre13		
4757	670	12	man	man.N.SG		ELI	eng	sastre13		
4758	670	13	.			ELI	999	sastre13		
4759	671	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4760	671	2	was	was.V.13S.PAST		ELI	eng	sastre13		
4761	671	3	telling	tell.V.PRESPART		ELI	eng	sastre13		
4762	671	4	her	her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S		ELI	eng	sastre13		
4763	671	5	the	the.DET.DEF		ELI	eng	sastre13		
4764	671	6	same	same.ADJ		ELI	eng	sastre13		
4765	671	7	thing	thing.N.SG		ELI	eng	sastre13		
4766	671	8	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
4767	671	9	telling	tell.V.PRESPART		ELI	eng	sastre13		
4768	671	10	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4769	671	11	like	like.V.2SP.PRES		ELI	eng	sastre13		
4770	671	12	that	that.DEM.FAR		ELI	eng	sastre13		
4771	671	13	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4772	671	14	feel	feel.V.1S.PRES		ELI	eng	sastre13		
4773	671	15	like	like.CONJ		ELI	eng	sastre13		
4774	671	16	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4775	671	17	just	just.ADV		ELI	eng	sastre13		
4776	671	18	started	start.V.PASTPART		ELI	eng	sastre13		
4777	671	19	college	college.N.SG		ELI	eng	sastre13		
4778	671	20	.			ELI	999	sastre13		
4779	672	1	and	and.CONJ		ELI	eng	sastre13		
4780	672	2	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4781	672	3	oh	oh.IM		ELI	eng	sastre13		
4782	672	4	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
4783	672	5	god	god.N.SG		ELI	eng	sastre13		
4784	672	6	like	like.CONJ		ELI	eng	sastre13		
4785	672	7	three	three.NUM		ELI	eng	sastre13		
4786	672	8	more	more.ADJ		ELI	eng	sastre13		
4787	672	9	years	year.N.PL		ELI	eng	sastre13		
4788	672	10	.			ELI	999	sastre13		
4789	673	1	and	and.CONJ		ELI	eng	sastre13		
4790	673	2	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4791	673	3	not	not.ADV		ELI	eng	sastre13		
4792	673	4	even	even.ADJ		ELI	eng	sastre13		
4793	673	5	because	because.CONJ		ELI	eng	sastre13		
4794	673	6	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4795	673	7	haven't	have.V.1S.PRES+NEG		ELI	eng	sastre13		
4796	673	8	finished	finish.V.PASTPART		ELI	eng	sastre13		
4797	673	9	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
4798	673	10	first	first.ADJ		ELI	eng	sastre13		
4799	673	11	year	year.N.SG		ELI	eng	sastre13		
4800	673	12	yet	yet.CONJ		ELI	eng	sastre13		
4801	673	13	.			ELI	999	sastre13		
4802	674	1	and	and.CONJ		ELI	eng	sastre13		
4803	674	2	then	then.ADV		ELI	eng	sastre13		
4804	674	3	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4805	674	4	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
4806	674	5	.			ELI	999	sastre13		
4807	675	1	well	well.ADV		ELI	eng	sastre13		
4808	675	2	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4809	675	3	know	know.V.2SP.PRES		ELI	eng	sastre13		
4810	675	4	think	think.SV.INFIN		ELI	eng	sastre13		
4811	675	5	about	about.PREP		ELI	eng	sastre13		
4812	675	6	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
4813	675	7	this	this.DEM.NEAR.SG		ELI	eng	sastre13		
4814	675	8	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
4815	675	9	.			ELI	999	sastre13		
4816	676	1	she	she.PRON.SUB.F.3S		ELI	eng	sastre13		
4817	676	2	said	said.V.PAST		ELI	eng	sastre13		
4818	676	3	that	that.CONJ.[or].that.DEM.FAR		ELI	eng	sastre13		
4819	676	4	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4820	676	5	.			ELI	999	sastre13		
4821	677	1	and	and.CONJ		ELI	eng	sastre13		
4822	677	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4823	677	3	the	the.DET.DEF		ELI	eng	sastre13		
4824	677	4	same	same.ADJ		ELI	eng	sastre13		
4825	677	5	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4826	677	6	the	the.DET.DEF		ELI	eng	sastre13		
4827	677	7	same	same.ADJ		ELI	eng	sastre13		
4828	677	8	thing	thing.N.SG		ELI	eng	sastre13		
4829	677	9	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4830	677	10	was	was.V.13S.PAST		ELI	eng	sastre13		
4831	677	11	thinking	think.V.PRESPART		ELI	eng	sastre13		
4832	677	12	.			ELI	999	sastre13		
4833	678	1	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4834	678	2	in	in.PREP		ELI	eng	sastre13		
4835	678	3	high	high.ADJ		ELI	eng	sastre13		
4836	678	4	school	school.N.SG		ELI	eng	sastre13		
4837	678	5	like	like.CONJ.[or].like.N.SG		ELI	eng	sastre13		
4838	678	6	when	when.CONJ		ELI	eng	sastre13		
4839	678	7	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4840	678	8	were	were.V.2S123P.PAST		ELI	eng	sastre13		
4841	678	9	a	a.DET.INDEF		ELI	eng	sastre13		
4842	678	10	freshman	freshman.N.SG		ELI	eng	sastre13		
4843	678	11	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4844	678	12	were	were.V.2S123P.PAST		ELI	eng	sastre13		
4845	678	13	thinking	think.V.PRESPART		ELI	eng	sastre13		
4846	678	14	the	the.DET.DEF		ELI	eng	sastre13		
4847	678	15	same	same.ADJ		ELI	eng	sastre13		
4848	678	16	thing	thing.N.SG		ELI	eng	sastre13		
4849	678	17	.			ELI	999	sastre13		
4850	679	1	mmhm	mmhm.IM		COL	eng	sastre13		
4851	679	2	.			COL	999	sastre13		
4852	680	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4853	680	2	were	were.V.2S123P.PAST		ELI	eng	sastre13		
4854	680	3	just	just.ADJ.[or].just.ADV		ELI	eng	sastre13		
4855	680	4	.			ELI	999	sastre13		
4856	681	1	oh	oh.IM		ELI	eng	sastre13		
4857	681	2	my	my.ADJ.POSS.1S		ELI	eng	sastre13		
4858	681	3	god	god.N.SG		ELI	eng	sastre13		
4859	681	4	four	four.NUM		ELI	eng	sastre13		
4860	681	5	years	year.N.PL		ELI	eng	sastre13		
4861	681	6	of	of.PREP		ELI	eng	sastre13		
4862	681	7	high	high.ADJ		ELI	eng	sastre13		
4863	681	8	school	school.N.SG		ELI	eng	sastre13		
4864	681	9	.			ELI	999	sastre13		
4865	682	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4866	682	2	gonna	go.V.PRESPART+TO.PREP		ELI	eng	sastre13		
4867	682	3	take	take.V.INFIN		ELI	eng	sastre13		
4868	682	4	forever	forever.ADV		ELI	eng	sastre13		
4869	682	5	.			ELI	999	sastre13		
4870	683	1	right	right.ADJ		COL	eng	sastre13		
4871	683	2	.			COL	999	sastre13		
4872	684	1	and	and.CONJ		ELI	eng	sastre13		
4873	684	2	like	like.CONJ.[or].like.V.INFIN		ELI	eng	sastre13		
4874	684	3	now	now.ADV		ELI	eng	sastre13		
4875	684	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4876	684	5	like	like.CONJ		ELI	eng	sastre13		
4877	684	6	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4878	684	7	think	think.V.2SP.PRES		ELI	eng	sastre13		
4879	684	8	about	about.PREP		ELI	eng	sastre13		
4880	684	9	it	it.PRON.OBJ.3S		ELI	eng	sastre13		
4881	684	10	.			ELI	999	sastre13		
4882	685	1	and	and.CONJ		ELI	eng	sastre13		
4883	685	2	like	like.CONJ		ELI	eng	sastre13		
4884	685	3	man	man.N.SG		ELI	eng	sastre13		
4885	685	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4886	685	5	already	already.ADV		ELI	eng	sastre13		
4887	685	6	been	been.V.PASTPART		ELI	eng	sastre13		
4888	685	7	a	a.DET.INDEF		ELI	eng	sastre13		
4889	685	8	year	year.N.SG		ELI	eng	sastre13		
4890	685	9	that	that.CONJ		ELI	eng	sastre13		
4891	685	10	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
4892	685	11	out	out.ADV		ELI	eng	sastre13		
4893	685	12	of	of.PREP		ELI	eng	sastre13		
4894	685	13	high	high.ADJ		ELI	eng	sastre13		
4895	685	14	school	school.N.SG		ELI	eng	sastre13		
4896	685	15	.			ELI	999	sastre13		
4897	686	1	hmm	hmm.IM		COL	eng	sastre13		
4898	686	2	.			COL	999	sastre13		
4899	687	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4900	687	2	know	know.V.2SP.PRES		ELI	eng	sastre13		
4901	687	3	and	and.CONJ		ELI	eng	sastre13		
4902	687	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4903	687	5	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
4904	687	6	now	now.ADV		ELI	eng	sastre13		
4905	687	7	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4906	687	8	wish	wish.V.2SP.PRES		ELI	eng	sastre13		
4907	687	9	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4908	687	10	could	can.V.COND		ELI	eng	sastre13		
4909	687	11	go	go.V.INFIN		ELI	eng	sastre13		
4910	687	12	back	back.ADV.[or].back.SV.INFIN		ELI	eng	sastre13		
4911	687	13	.			ELI	999	sastre13		
4912	688	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4913	688	2	know	know.V.2SP.PRES		ELI	eng	sastre13		
4914	688	3	?			ELI	999	sastre13		
4915	689	1	so	so.ADV		ELI	eng	sastre13		
4916	689	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES		ELI	eng	sastre13		
4917	689	3	like	like.CONJ.[or].like.SV.INFIN		ELI	eng	sastre13		
4918	689	4	.			ELI	999	sastre13		
4919	690	1	.			COL	999	sastre13		
4920	691	1	I	I.PRON.SUB.1S		ELI	eng	sastre13		
4921	691	2	mean	mean.V.1S.PRES		ELI	eng	sastre13		
4922	691	3	even	even.ADJ		ELI	eng	sastre13		
4923	691	4	though	though.CONJ		ELI	eng	sastre13		
4924	691	5	high	high.ADJ		ELI	eng	sastre13		
4925	691	6	school's	school.N.SG+GB		ELI	eng	sastre13		
4926	691	7	very	very.ADV		ELI	eng	sastre13		
4927	691	8	different	different.ADJ		ELI	eng	sastre13		
4928	691	9	from	from.PREP		ELI	eng	sastre13		
4929	691	10	college	college.N.SG		ELI	eng	sastre13		
4930	691	11	.			ELI	999	sastre13		
4931	692	1	but	but.CONJ		ELI	eng	sastre13		
4932	692	2	either	either.ADJ		ELI	eng	sastre13		
4933	692	3	way	way.N.SG		ELI	eng	sastre13		
4934	692	4	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
4935	692	5	know	know.V.2SP.PRES		ELI	eng	sastre13		
4936	692	6	.			ELI	999	sastre13		
4937	693	1	it	it.PRON.SUB.3S		COL	eng	sastre13		
4938	693	2	just	just.ADJ.[or].just.ADV		COL	eng	sastre13		
4939	693	3	depends	depend.N.PL		COL	eng	sastre13		
4940	693	4	.			COL	999	sastre13		
4941	694	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
4942	694	2	mean	mean.V.1S.PRES		COL	eng	sastre13		
4943	694	3	there's	there.PRON+BE.V.3S.PRES		COL	eng	sastre13		
4944	694	4	a	a.DET.INDEF		COL	eng	sastre13		
4945	694	5	point	point.N.SG		COL	eng	sastre13		
4946	694	6	in	in.PREP		COL	eng	sastre13		
4947	694	7	your	your.ADJ.POSS.2SP		COL	eng	sastre13		
4948	694	8	life	life.N.SG		COL	eng	sastre13		
4949	694	9	when	when.CONJ		COL	eng	sastre13		
4950	694	10	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4951	694	11	realize	realize.V.2SP.PRES		COL	eng	sastre13		
4952	694	12	that	that.DEM.FAR		COL	eng	sastre13		
4953	694	13	.			COL	999	sastre13		
4954	695	1	I	I.PRON.SUB.1S		COL	eng	sastre13		
4955	695	2	like	like.V.1S.PRES		COL	eng	sastre13		
4956	695	3	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
4957	695	4	interesting	interest.N.SG+ASV		COL	eng	sastre13		
4958	695	5	that	that.CONJ		COL	eng	sastre13		
4959	695	6	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4960	695	7	say	say.V.2SP.PRES		COL	eng	sastre13		
4961	695	8	that	that.DEM.FAR		COL	eng	sastre13		
4962	695	9	.			COL	999	sastre13		
4963	696	1	because	because.CONJ		COL	eng	sastre13		
4964	696	2	I	I.PRON.SUB.1S		COL	eng	sastre13		
4965	696	3	don't	do.V.1S.PRES+NEG		COL	eng	sastre13		
4966	696	4	really	real.ADJ+ADV		COL	eng	sastre13		
4967	696	5	know	know.SV.INFIN		COL	eng	sastre13		
4968	696	6	what	what.REL		COL	eng	sastre13		
4969	696	7	exactly	exact.ADJ+ADV		COL	eng	sastre13		
4970	696	8	it	it.PRON.SUB.3S		COL	eng	sastre13		
4971	696	9	is	is.V.3S.PRES		COL	eng	sastre13		
4972	696	10	about	about.PREP		COL	eng	sastre13		
4973	696	11	high	high.ADJ		COL	eng	sastre13		
4974	696	12	school	school.N.SG		COL	eng	sastre13		
4975	696	13	that	that.CONJ		COL	eng	sastre13		
4976	696	14	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4977	696	15	wanna	want.V.2SP.PRES+TO.PREP		COL	eng	sastre13		
4978	696	16	go	go.V.INFIN		COL	eng	sastre13		
4979	696	17	back	back.ADV.[or].back.SV.INFIN		COL	eng	sastre13		
4980	696	18	like	like.CONJ.[or].like.SV.INFIN		COL	eng	sastre13		
4981	696	19	what	what.REL		COL	eng	sastre13		
4982	696	20	it	it.PRON.SUB.3S		COL	eng	sastre13		
4983	696	21	is	is.V.3S.PRES		COL	eng	sastre13		
4984	696	22	about	about.PREP		COL	eng	sastre13		
4985	696	23	high	high.ADJ		COL	eng	sastre13		
4986	696	24	school	school.N.SG		COL	eng	sastre13		
4987	696	25	that	that.CONJ		COL	eng	sastre13		
4988	696	26	you	you.PRON.SUB.2SP		COL	eng	sastre13		
4989	696	27	like	like.V.2SP.PRES		COL	eng	sastre13		
4990	696	28	so	so.ADV		COL	eng	sastre13		
4991	696	29	much	much.ADJ		COL	eng	sastre13		
4992	696	30	.			COL	999	sastre13		
4993	697	1	that's	that.DEM.FAR+BE.V.3S.PRES		COL	eng	sastre13		
4994	697	2	the	the.DET.DEF		COL	eng	sastre13		
4995	697	3	thing	thing.N.SG		COL	eng	sastre13		
4996	697	4	.			COL	999	sastre13		
4997	698	1	what	what.REL		ELI	eng	sastre13		
4998	698	2	it	it.PRON.SUB.3S		ELI	eng	sastre13		
4999	698	3	is	is.V.3S.PRES		ELI	eng	sastre13		
5000	698	4	about	about.PREP		ELI	eng	sastre13		
5001	698	5	high	high.ADJ		ELI	eng	sastre13		
5002	698	6	school	school.N.SG		ELI	eng	sastre13		
5003	698	7	that	that.CONJ		ELI	eng	sastre13		
5004	698	8	I	I.PRON.SUB.1S		ELI	eng	sastre13		
5005	698	9	.			ELI	999	sastre13		
5006	699	1	that's	that.DEM.FAR+BE.V.3S.PRES		ELI	eng	sastre13		
5007	699	2	a	a.DET.INDEF		ELI	eng	sastre13		
5008	699	3	very	very.ADV		ELI	eng	sastre13		
5009	699	4	easy	easy.ADJ		ELI	eng	sastre13		
5010	699	5	question	question.N.SG		ELI	eng	sastre13		
5011	699	6	ok	unk		ELI	eng	sastre13		
5012	699	7	.			ELI	999	sastre13		
5013	700	1	what	what.REL		COL	eng	sastre13		
5014	700	2	is	is.V.3S.PRES		COL	eng	sastre13		
5015	700	3	it	it.PRON.SUB.3S		COL	eng	sastre13		
5016	700	4	?			COL	999	sastre13		
5017	701	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
5018	701	2	don't	do.V.2SP.PRES+NEG		ELI	eng	sastre13		
5019	701	3	have	have.V.INFIN		ELI	eng	sastre13		
5020	701	4	.			ELI	999	sastre13		
5021	702	1	in	in.PREP		ELI	eng	sastre13		
5022	702	2	high	high.ADJ		ELI	eng	sastre13		
5023	702	3	school	school.N.SG		ELI	eng	sastre13		
5024	702	4	like	like.V.INFIN		ELI	eng	sastre13		
5025	702	5	everything	everything.PRON		ELI	eng	sastre13		
5026	702	6	was	was.V.3S.PAST		ELI	eng	sastre13		
5027	702	7	easy	easy.ADJ		ELI	eng	sastre13		
5028	702	8	for	for.PREP		ELI	eng	sastre13		
5029	702	9	everybody	everybody.PRON		ELI	eng	sastre13		
5030	702	10	mostly	most.ADJ+ADV.[or].mostly.ADV		ELI	eng	sastre13		
5031	702	11	everybody	everybody.PRON		ELI	eng	sastre13		
5032	702	12	ok	unk		ELI	eng	sastre13		
5033	702	13	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
5034	702	14	.			ELI	999	sastre13		
5035	703	1	.			COL	999	sastre13		
5036	704	1	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
5037	704	2	didn't	did.V.PAST+NEG		ELI	eng	sastre13		
5038	704	3	have	have.SV.INFIN		ELI	eng	sastre13		
5039	704	4	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
5040	704	5	had	had.V.PAST		ELI	eng	sastre13		
5041	704	6	responsibilities	responsibility.N.PL.[or].responsibilities.N.PL		ELI	eng	sastre13		
5042	704	7	.			ELI	999	sastre13		
5043	705	1	but	but.CONJ		ELI	eng	sastre13		
5044	705	2	not	not.ADV		ELI	eng	sastre13		
5045	705	3	as	as.CONJ		ELI	eng	sastre13		
5046	705	4	big	big.ADJ		ELI	eng	sastre13		
5047	705	5	as	as.CONJ		ELI	eng	sastre13		
5048	705	6	the	the.DET.DEF		ELI	eng	sastre13		
5049	705	7	ones	one.PRON.PL		ELI	eng	sastre13		
5050	705	8	we	we.PRON.SUB.1P		ELI	eng	sastre13		
5051	705	9	have	have.V.1P.PRES		ELI	eng	sastre13		
5052	705	10	.			ELI	999	sastre13		
5053	706	1	and	and.CONJ		ELI	eng	sastre13		
5054	706	2	ok	unk		ELI	eng	sastre13		
5055	706	3	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
5056	706	4	I'm	I.PRON.SUB.1S+BE.V.PRES		ELI	eng	sastre13		
5057	706	5	gonna	go.V.PRESPART+TO.PREP		ELI	eng	sastre13		
5058	706	6	be	be.V.INFIN		ELI	eng	sastre13		
5059	706	7	honest	honest.ADJ.[or].hon.N.SG+ADJ.SUP		ELI	eng	sastre13		
5060	706	8	with	with.PREP		ELI	eng	sastre13		
5061	706	9	you	you.PRON.SUB.2SP		ELI	eng	sastre13		
5062	706	10	.			ELI	999	sastre13		
5063	707	1	yeah	yeah.ADV		COL	eng	sastre13		
5064	707	2	.			COL	999	sastre13		
5065	708	1	in	in.PREP		ELI	eng	sastre13		
5066	708	2	high	high.ADJ		ELI	eng	sastre13		
5067	708	3	school	school.N.SG		ELI	eng	sastre13		
5068	708	4	I	I.PRON.SUB.1S		ELI	eng	sastre13		
