word_id	utterance_id	location	surface	auto	fix	com	eng	speaker	langid	filename	clause	clauseno
3270	502	4	try	try.N.SG				MAT	eng	zeledon2		
3271	502	5	.					MAT	999	zeledon2		
3272	503	1	what	what.REL				MAT	eng	zeledon2		
3273	503	2	it	it.PRON.SUB.3S				MAT	eng	zeledon2		
3274	503	3	is	is.V.3S.PRES				MAT	eng	zeledon2		
3275	503	4	all	all.ADJ				MAT	eng	zeledon2		
3276	503	5	all	all.ADJ				MAT	eng	zeledon2		
3277	503	6	that	that.CONJ.[or].that.DEM.FAR				MAT	eng	zeledon2		
3278	503	7	show	show.V.INFIN				MAT	eng	zeledon2		
3279	503	8	is	is.V.3S.PRES				MAT	eng	zeledon2		
3280	503	9	like	like.CONJ				MAT	eng	zeledon2		
3281	503	10	The_Daily_Show	name				MAT	eng&spa	zeledon2		
3282	503	11	and	and.CONJ				MAT	eng	zeledon2		
3283	503	12	The_Colbert_Report	name				MAT	eng&spa	zeledon2		
3284	503	13	is	is.V.3S.PRES				MAT	eng	zeledon2		
3285	503	14	is	is.V.3S.PRES				MAT	eng	zeledon2		
3286	503	15	like	like.CONJ				MAT	eng	zeledon2		
3287	503	16	.					MAT	999	zeledon2		
3288	504	1	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
3289	504	2	talk	talk.V.INFIN				REB	eng	zeledon2		
3290	504	3	shows	show.SV.INFIN+PV				REB	eng	zeledon2		
3291	504	4	.					REB	999	zeledon2		
3292	505	1	watching	unk				MAT	eng	zeledon2		
3293	505	2	the	the.DET.DEF				MAT	eng	zeledon2		
3294	505	3	no	no.ADV				MAT	eng	zeledon2		
3295	505	4	no	no.ADV				MAT	eng	zeledon2		
3296	505	5	no	no.ADV				MAT	eng	zeledon2		
3297	505	6	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3298	505	7	not	not.ADV				MAT	eng	zeledon2		
3299	505	8	a	a.DET.INDEF				MAT	eng	zeledon2		
3300	505	9	talk	talk.N.SG				MAT	eng	zeledon2		
3301	505	10	show	show.N.SG				MAT	eng	zeledon2		
3302	505	11	.					MAT	999	zeledon2		
3303	506	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3304	506	2	not	not.ADV				REB	eng	zeledon2		
3305	506	3	a	a.DET.INDEF				REB	eng	zeledon2		
3306	506	4	talk	talk.N.SG				REB	eng	zeledon2		
3307	506	5	show	show.N.SG				REB	eng	zeledon2		
3308	506	6	?					REB	999	zeledon2		
3309	507	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3310	507	2	like	like.CONJ.[or].like.SV.INFIN				MAT	eng	zeledon2		
3311	507	3	watching	unk				MAT	eng	zeledon2		
3312	507	4	the	the.DET.DEF				MAT	eng	zeledon2		
3313	507	5	news	news.N.SG				MAT	eng	zeledon2		
3314	507	6	.					MAT	999	zeledon2		
3315	508	1	what	what.REL				MAT	eng	zeledon2		
3316	508	2	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3317	508	3	do	do.V.3P.PRES				MAT	eng	zeledon2		
3318	508	4	is	is.V.3S.PRES				MAT	eng	zeledon2		
3319	508	5	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3320	508	6	take	take.V.3P.PRES				MAT	eng	zeledon2		
3321	508	7	news	new.ADJ+PV.[or].news.N.SG				MAT	eng	zeledon2		
3322	508	8	from	from.PREP				MAT	eng	zeledon2		
3323	508	9	the	the.DET.DEF				MAT	eng	zeledon2		
3324	508	10	whole	whole.ADJ				MAT	eng	zeledon2		
3325	508	11	from	from.PREP				MAT	eng	zeledon2		
3326	508	12	the	the.DET.DEF				MAT	eng	zeledon2		
3327	508	13	day	day.N.SG				MAT	eng	zeledon2		
3328	508	14	.					MAT	999	zeledon2		
3329	509	1	ok	unk				REB	eng	zeledon2		
3330	509	2	.					REB	999	zeledon2		
3331	510	1	like	like.CONJ.[or].like.V.INFIN				MAT	eng	zeledon2		
3332	510	2	from	from.PREP				MAT	eng	zeledon2		
3333	510	3	C_N_N	name				MAT	eng&spa	zeledon2		
3334	510	4	and	and.CONJ				MAT	eng	zeledon2		
3335	510	5	something	something.PRON				MAT	eng	zeledon2		
3336	510	6	like	like.CONJ.[or].like.SV.INFIN				MAT	eng	zeledon2		
3337	510	7	that	that.DEM.FAR				MAT	eng	zeledon2		
3338	510	8	like	like.CONJ.[or].like.V.INFIN				MAT	eng	zeledon2		
3339	510	9	the	the.DET.DEF				MAT	eng	zeledon2		
3340	510	10	elections	election.N.PL				MAT	eng	zeledon2		
3341	510	11	whatever	whatever.REL				MAT	eng	zeledon2		
3342	510	12	.					MAT	999	zeledon2		
3343	511	1	and	and.CONJ				MAT	eng	zeledon2		
3344	511	2	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3345	511	3	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3346	511	4	make	make.V.3P.PRES				MAT	eng	zeledon2		
3347	511	5	fun	fun.N.SG				MAT	eng	zeledon2		
3348	511	6	of	of.PREP				MAT	eng	zeledon2		
3349	511	7	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
3350	511	8	.					MAT	999	zeledon2		
3351	512	1	ok	unk				REB	eng	zeledon2		
3352	512	2	.					REB	999	zeledon2		
3353	513	1	everything's	everything.PRON+GB				MAT	eng	zeledon2		
3354	513	2	funny	funny.ADJ				MAT	eng	zeledon2		
3355	513	3	.					MAT	999	zeledon2		
3356	514	1	ok	unk				REB	eng	zeledon2		
3357	514	2	.					REB	999	zeledon2		
3358	515	1	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
3359	515	2	know	know.V.2SP.PRES				MAT	eng	zeledon2		
3360	515	3	what	what.REL				MAT	eng	zeledon2		
3361	515	4	I'm	I.PRON.SUB.1S+BE.V.PRES				MAT	eng	zeledon2		
3362	515	5	saying	say.V.PRESPART				MAT	eng	zeledon2		
3363	515	6	.					MAT	999	zeledon2		
3364	516	1	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3365	516	2	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3366	516	3	show	show.V.3P.PRES				MAT	eng	zeledon2		
3367	516	4	pictures	picture.N.PL				MAT	eng	zeledon2		
3368	516	5	and	and.CONJ				MAT	eng	zeledon2		
3369	516	6	they'll	they.PRON.SUB.3P+BE.V.FUT				MAT	eng	zeledon2		
3370	516	7	say	say.SV.INFIN				MAT	eng	zeledon2		
3371	516	8	this	this.DEM.NEAR.SG				MAT	eng	zeledon2		
3372	516	9	.					MAT	999	zeledon2		
3373	517	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3374	517	2	like	like.CONJ.[or].like.SV.INFIN				REB	eng	zeledon2		
3375	517	3	The_Soup	name				REB	eng&spa	zeledon2		
3376	517	4	Have	name				REB	eng	zeledon2		
3377	517	5	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
3378	517	6	ever	ever.ADV				REB	eng	zeledon2		
3379	517	7	seen	seen.AV.PAST				REB	eng	zeledon2		
3380	517	8	The_Soup	name				REB	eng&spa	zeledon2		
3381	517	9	?					REB	999	zeledon2		
3382	518	1	The_Soup	name				MAT	eng&spa	zeledon2		
3383	518	2	?					MAT	999	zeledon2		
3384	519	1	On	name				REB	eng	zeledon2		
3385	519	2	E	name				REB	eng	zeledon2		
3386	519	3	?					REB	999	zeledon2		
3387	520	1	with	with.PREP				REB	eng	zeledon2		
3388	520	2	Joel	name				REB	eng	zeledon2		
3389	520	3	.					REB	999	zeledon2		
3390	521	1	oh	oh.IM				MAT	eng	zeledon2		
3391	521	2	yeah	yeah.ADV				MAT	eng	zeledon2		
3392	521	3	yeah	yeah.ADV				MAT	eng	zeledon2		
3393	521	4	yeah	yeah.ADV				MAT	eng	zeledon2		
3394	521	5	.					MAT	999	zeledon2		
3395	522	1	somewhat	somewhat.ADV				MAT	eng	zeledon2		
3396	522	2	somewhat	somewhat.ADV				MAT	eng	zeledon2		
3397	522	3	yeah	yeah.ADV				MAT	eng	zeledon2		
3398	522	4	.					MAT	999	zeledon2		
3399	523	1	just	just.ADJ.[or].just.ADV				REB	eng	zeledon2		
3400	523	2	not	not.ADV				REB	eng	zeledon2		
3401	523	3	as	as.CONJ				REB	eng	zeledon2		
3402	523	4	.					REB	999	zeledon2		
3403	524	1	but	but.CONJ				MAT	eng	zeledon2		
3404	524	2	it	it.PRON.SUB.3S				MAT	eng	zeledon2		
3405	524	3	this	this.DEM.NEAR.SG				MAT	eng	zeledon2		
3406	524	4	is	is.V.3S.PRES				MAT	eng	zeledon2		
3407	524	5	like	like.CONJ				MAT	eng	zeledon2		
3408	524	6	exaggerating	exaggerate.V.PRESPART				MAT	eng	zeledon2		
3409	524	7	.					MAT	999	zeledon2		
3410	525	1	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
3411	525	2	mean	mean.V.1S.PRES				MAT	eng	zeledon2		
3412	525	3	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3413	525	4	exaggerate	exaggerate.V.3P.PRES				MAT	eng	zeledon2		
3414	525	5	stuff	stuff.SV.INFIN				MAT	eng	zeledon2		
3415	525	6	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3416	525	7	say	say.V.3P.PRES				MAT	eng	zeledon2		
3417	525	8	whatever	whatever.REL				MAT	eng	zeledon2		
3418	525	9	they	they.PRON.SUB.3P				MAT	eng	zeledon2		
3419	525	10	want	want.V.3P.PRES				MAT	eng	zeledon2		
3420	525	11	.					MAT	999	zeledon2		
3421	526	1	now	now.ADV				MAT	eng	zeledon2		
3422	526	2	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
3423	526	3	should	should.V.2SP.PRES				MAT	eng	zeledon2		
3424	526	4	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
3425	526	5	should	should.V.2SP.PRES				MAT	eng	zeledon2		
3426	526	6	watch	watch.SV.INFIN				MAT	eng	zeledon2		
3427	526	7	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
3428	526	8	.					MAT	999	zeledon2		
3429	527	1	well	well.ADV				REB	eng	zeledon2		
3430	527	2	obviously	obvious.ADJ+ADV				REB	eng	zeledon2		
3431	527	3	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3432	527	4	cable	cable.N.SG				REB	eng	zeledon2		
3433	527	5	.					REB	999	zeledon2		
3434	528	1	yeah	yeah.ADV				MAT	eng	zeledon2		
3435	528	2	give	give.SV.INFIN				MAT	eng	zeledon2		
3436	528	3	.					MAT	999	zeledon2		
3437	529	1	because	because.CONJ				REB	eng	zeledon2		
3438	529	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3439	529	3	Comedy_Central	name				REB	eng&spa	zeledon2		
3440	529	4	.					REB	999	zeledon2		
3441	530	1	right	right.ADJ				MAT	eng	zeledon2		
3442	530	2	but	but.CONJ				MAT	eng	zeledon2		
3443	530	3	give	give.V.INFIN				MAT	eng	zeledon2		
3444	530	4	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
3445	530	5	a	a.DET.INDEF				MAT	eng	zeledon2		
3446	530	6	try	try.N.SG				MAT	eng	zeledon2		
3447	530	7	.					MAT	999	zeledon2		
3448	531	1	you'll	you.PRON.SUB.2SP+BE.V.FUT				MAT	eng	zeledon2		
3449	531	2	like	like.V.2SP.PRES				MAT	eng	zeledon2		
3450	531	3	it	it.PRON.OBJ.3S				MAT	eng	zeledon2		
3451	531	4	.					MAT	999	zeledon2		
3452	532	1	but	but.CONJ				REB	eng	zeledon2		
3453	532	2	what	what.REL				REB	eng	zeledon2		
3454	532	3	show	show.SV.INFIN				REB	eng	zeledon2		
3455	532	4	what	what.REL				REB	eng	zeledon2		
3456	532	5	comedy	comedy.N.SG				REB	eng	zeledon2		
3457	532	6	show	show.N.SG				REB	eng	zeledon2		
3458	532	7	do	do.N.SG				REB	eng	zeledon2		
3459	532	8	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
3460	532	9	like	like.V.2SP.PRES				REB	eng	zeledon2		
3461	532	10	that	that.DEM.FAR				REB	eng	zeledon2		
3462	532	11	is	is.V.3S.PRES				REB	eng	zeledon2		
3463	532	12	not	not.ADV				REB	eng	zeledon2		
3464	532	13	on	on.PREP				REB	eng	zeledon2		
3465	532	14	?					REB	999	zeledon2		
3466	533	1	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
3467	533	2	not	not.ADV				MAT	eng	zeledon2		
3468	533	3	on	on.PREP				MAT	eng	zeledon2		
3469	533	4	Comedy_Central	name				MAT	eng&spa	zeledon2		
3470	533	5	?					MAT	999	zeledon2		
3471	534	1	yeah	yeah.ADV				REB	eng	zeledon2		
3472	534	2	.					REB	999	zeledon2		
3473	535	1	um	um.IM				MAT	eng	zeledon2		
3474	535	2	.					MAT	999	zeledon2		
3475	536	1	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
3476	536	2	just	just.ADJ.[or].just.ADV				REB	eng	zeledon2		
3477	536	3	a	a.DET.INDEF				REB	eng	zeledon2		
3478	536	4	regular	regular.ADJ				REB	eng	zeledon2		
3479	536	5	.					REB	999	zeledon2		
3480	537	1	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
3481	537	2	like	like.CONJ.[or].like.V.INFIN				MAT	eng	zeledon2		
3482	537	3	oh	oh.IM				MAT	eng	zeledon2		
3483	537	4	I	I.PRON.SUB.1S				MAT	eng	zeledon2		
3484	537	5	used	use.V.PAST				MAT	eng	zeledon2		
3485	537	6	to	to.PREP				MAT	eng	zeledon2		
3486	537	7	love	love.V.INFIN				MAT	eng	zeledon2		
3487	537	8	Everybody_loves_Raymond	name				MAT	eng&spa	zeledon2		
3488	537	9	.					MAT	999	zeledon2		
3489	538	1	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
3490	538	2	know	know.V.2SP.PRES				REB	eng	zeledon2		
3491	538	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3492	538	4	like	like.V.1S.PRES				REB	eng	zeledon2		
3493	538	5	him	him.PRON.OBJ.M.3S				REB	eng	zeledon2		
3494	538	6	but	but.CONJ				REB	eng	zeledon2		
3495	538	7	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3496	538	8	can't	can.V.1S.PRES+NEG				REB	eng	zeledon2		
3497	538	9	.					REB	999	zeledon2		
3498	539	1	it	it.PRON.SUB.3S				REB	eng	zeledon2		
3499	539	2	has	ha.IM+V 3S PRES.[or].has.V.3S.PRES				REB	eng	zeledon2		
3500	539	3	to	to.PREP				REB	eng	zeledon2		
3501	539	4	be	be.V.INFIN				REB	eng	zeledon2		
3502	539	5	certain	certain.ADJ				REB	eng	zeledon2		
3503	539	6	days	day.N.PL				REB	eng	zeledon2		
3504	539	7	that	that.CONJ				REB	eng	zeledon2		
3505	539	8	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3506	539	9	could	can.V.COND				REB	eng	zeledon2		
3507	539	10	just	just.ADV				REB	eng	zeledon2		
3508	539	11	sit	sit.V.INFIN				REB	eng	zeledon2		
3509	539	12	through	through.PREP				REB	eng	zeledon2		
3510	539	13	a	a.DET.INDEF				REB	eng	zeledon2		
3511	539	14	whole	whole.ADJ				REB	eng	zeledon2		
3512	539	15	show	show.N.SG				REB	eng	zeledon2		
3513	539	16	of	of.PREP				REB	eng	zeledon2		
3514	539	17	Everybody_loves_Raymond	name				REB	eng&spa	zeledon2		
3515	539	18	.					REB	999	zeledon2		
3516	540	1	really	real.ADJ+ADV				MAT	eng	zeledon2		
3517	540	2	.					MAT	999	zeledon2		
3518	541	1	yeah	yeah.ADV				REB	eng	zeledon2		
3519	541	2	.					REB	999	zeledon2		
3520	542	1	oh	oh.IM				MAT	eng	zeledon2		
3521	542	2	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
3522	542	3	that's	that.DEM.FAR+BE.V.3S.PRES				MAT	eng	zeledon2		
3523	542	4	cool	cool.V.INFIN				MAT	eng	zeledon2		
3524	542	5	.					MAT	999	zeledon2		
3525	543	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3526	543	2	a	a.DET.INDEF				MAT	eng	zeledon2		
3527	543	3	certain	certain.ADJ				MAT	eng	zeledon2		
3528	543	4	.					MAT	999	zeledon2		
3529	544	1	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
3530	544	2	in	in.PREP				REB	eng	zeledon2		
3531	544	3	a	a.DET.INDEF				REB	eng	zeledon2		
3532	544	4	show	show.N.SG				REB	eng	zeledon2		
3533	544	5	?					REB	999	zeledon2		
3534	545	1	yeah	yeah.ADV				MAT	eng	zeledon2		
3535	545	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3536	545	3	a	a.DET.INDEF				MAT	eng	zeledon2		
3537	545	4	certain	certain.ADJ				MAT	eng	zeledon2		
3538	545	5	kind	kind.ADJ.[or].kind.N.SG				MAT	eng	zeledon2		
3539	545	6	of	of.PREP				MAT	eng	zeledon2		
3540	545	7	comedy	comedy.N.SG				MAT	eng	zeledon2		
3541	545	8	.					MAT	999	zeledon2		
3542	546	1	.					REB	999	zeledon2		
3543	547	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3544	547	2	like	like.CONJ				MAT	eng	zeledon2		
3545	547	3	an	an.DET.INDEF				MAT	eng	zeledon2		
3546	547	4	acquired	acquire.V.PASTPART				MAT	eng	zeledon2		
3547	547	5	taste	taste.N.SG				MAT	eng	zeledon2		
3548	547	6	.					MAT	999	zeledon2		
3549	548	1	me	me.PRON.OBJ.1S				REB	eng	zeledon2		
3550	548	2	like	like.CONJ				REB	eng	zeledon2		
3551	548	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3552	548	4	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3553	548	5	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3554	548	6	like	like.V.1S.PRES				REB	eng	zeledon2		
3555	548	7	comedy	comedy.N.SG				REB	eng	zeledon2		
3556	548	8	like	like.CONJ.[or].like.N.SG				REB	eng	zeledon2		
3557	548	9	that	that.DEM.FAR				REB	eng	zeledon2		
3558	548	10	that	that.CONJ				REB	eng	zeledon2		
3559	548	11	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3560	548	12	innocent	innocent.ADJ				REB	eng	zeledon2		
3561	548	13	and	and.CONJ				REB	eng	zeledon2		
3562	548	14	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3563	548	15	just	just.ADJ.[or].just.ADV				REB	eng	zeledon2		
3564	548	16	everyday	everyday.ADJ				REB	eng	zeledon2		
3565	548	17	.					REB	999	zeledon2		
3566	549	1	yeah	yeah.ADV				MAT	eng	zeledon2		
3567	549	2	right	right.ADJ				MAT	eng	zeledon2		
3568	549	3	.					MAT	999	zeledon2		
3569	550	1	but	but.CONJ				REB	eng	zeledon2		
3570	550	2	like	like.CONJ.[or].like.V.INFIN				REB	eng	zeledon2		
3571	550	3	raunchy	raunchy.ADJ				REB	eng	zeledon2		
3572	550	4	comedy	comedy.N.SG				REB	eng	zeledon2		
3573	550	5	like	like.CONJ				REB	eng	zeledon2		
3574	550	6	people	people.N.SG				REB	eng	zeledon2		
3575	550	7	that	that.CONJ				REB	eng	zeledon2		
3576	550	8	use	use.V.INFIN				REB	eng	zeledon2		
3577	550	9	like	like.CONJ				REB	eng	zeledon2		
3578	550	10	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3579	550	11	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3580	550	12	know	know.V.INFIN				REB	eng	zeledon2		
3581	550	13	sex	sex.N.SG				REB	eng	zeledon2		
3582	550	14	or	or.CONJ				REB	eng	zeledon2		
3583	550	15	insults	insult.V.INFIN+PV				REB	eng	zeledon2		
3584	550	16	and	and.CONJ				REB	eng	zeledon2		
3585	550	17	stuff	stuff.V.INFIN				REB	eng	zeledon2		
3586	550	18	like	like.CONJ				REB	eng	zeledon2		
3587	550	19	that	that.DEM.FAR				REB	eng	zeledon2		
3588	550	20	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3589	550	21	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3590	550	22	think	think.V.INFIN				REB	eng	zeledon2		
3591	550	23	that's	that.DEM.FAR+BE.V.3S.PRES				REB	eng	zeledon2		
3592	550	24	funny	funny.ADJ				REB	eng	zeledon2		
3593	550	25	.					REB	999	zeledon2		
3594	551	1	ok	unk				MAT	eng	zeledon2		
3595	551	2	.					MAT	999	zeledon2		
3596	552	1	no	no.ADV				MAT	eng	zeledon2		
3597	552	2	.					MAT	999	zeledon2		
3598	553	1	no	no.ADV				REB	eng	zeledon2		
3599	553	2	because	because.CONJ				REB	eng	zeledon2		
3600	553	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3601	553	4	.					REB	999	zeledon2		
3602	554	1	well	well.ADV				MAT	eng	zeledon2		
3603	554	2	yeah	yeah.ADV				MAT	eng	zeledon2		
3604	554	3	no	no.ADV				MAT	eng	zeledon2		
3605	554	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3606	554	5	and	and.CONJ				MAT	eng	zeledon2		
3607	554	6	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3608	554	7	not	not.ADV				MAT	eng	zeledon2		
3609	554	8	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3610	554	9	just	just.ADJ.[or].just.ADV				MAT	eng	zeledon2		
3611	554	10	not	not.ADV				MAT	eng	zeledon2		
3612	554	11	right	right.ADJ				MAT	eng	zeledon2		
3613	554	12	.					MAT	999	zeledon2		
3614	555	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				MAT	eng	zeledon2		
3615	555	2	what	what.REL				MAT	eng	zeledon2		
3616	555	3	you	you.PRON.SUB.2SP				MAT	eng	zeledon2		
3617	555	4	see	see.V.2SP.PRES				MAT	eng	zeledon2		
3618	555	5	.					MAT	999	zeledon2		
3619	556	1	have	have.V.INFIN				REB	eng	zeledon2		
3620	556	2	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
3621	556	3	ever	ever.ADV				REB	eng	zeledon2		
3622	556	4	been	been.V.PASTPART				REB	eng	zeledon2		
3623	556	5	to	to.PREP				REB	eng	zeledon2		
3624	556	6	the	the.DET.DEF				REB	eng	zeledon2		
3625	556	7	Renaissance	name				REB	eng	zeledon2		
3626	556	8	festival	festival.N.SG				REB	eng	zeledon2		
3627	556	9	?					REB	999	zeledon2		
3628	557	1	no	no.ADV				MAT	eng	zeledon2		
3629	557	2	.					MAT	999	zeledon2		
3630	558	1	ok	unk				REB	eng	zeledon2		
3631	558	2	well	well.ADV				REB	eng	zeledon2		
3632	558	3	this	this.DEM.NEAR.SG				REB	eng	zeledon2		
3633	558	4	is	is.V.3S.PRES				REB	eng	zeledon2		
3634	558	5	the	the.DET.DEF				REB	eng	zeledon2		
3635	558	6	Renaissance	name				REB	eng	zeledon2		
3636	558	7	.					REB	999	zeledon2		
3637	559	1	is	is.V.3S.PRES				MAT	eng	zeledon2		
3638	559	2	that	that.CONJ.[or].that.DEM.FAR				MAT	eng	zeledon2		
3639	559	3	here	here.ADV				MAT	eng	zeledon2		
3640	559	4	?					MAT	999	zeledon2		
3641	560	1	yeah	yeah.ADV				REB	eng	zeledon2		
3642	560	2	.					REB	999	zeledon2		
3643	561	1	really	real.ADJ+ADV				MAT	eng	zeledon2		
3644	561	2	?					MAT	999	zeledon2		
3645	562	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3646	562	2	in	in.PREP				REB	eng	zeledon2		
3647	562	3	um	um.IM				REB	eng	zeledon2		
3648	562	4	where	where.ADV				REB	eng	zeledon2		
3649	562	5	is	is.V.3S.PRES				REB	eng	zeledon2		
3650	562	6	it	it.PRON.SUB.3S				REB	eng	zeledon2		
3651	562	7	?					REB	999	zeledon2		
3652	563	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3653	563	2	further	further.ADV				REB	eng	zeledon2		
3654	563	3	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3655	563	4	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3656	563	5	even	even.ADV				REB	eng	zeledon2		
3657	563	6	know	know.V.INFIN				REB	eng	zeledon2		
3658	563	7	because	because.CONJ				REB	eng	zeledon2		
3659	563	8	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3660	563	9	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3661	563	10	know	know.V.INFIN				REB	eng	zeledon2		
3662	563	11	directions	direction.N.PL.[or].directions.N.PL				REB	eng	zeledon2		
3663	563	12	.					REB	999	zeledon2		
3664	564	1	but	but.CONJ				REB	eng	zeledon2		
3665	564	2	um	um.IM				REB	eng	zeledon2		
3666	564	3	Quiet	name				REB	eng	zeledon2		
3667	564	4	Waters	name				REB	eng	zeledon2		
3668	564	5	Park	name				REB	eng	zeledon2		
3669	564	6	.					REB	999	zeledon2		
3670	565	1	.					MAT	999	zeledon2		
3671	566	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3672	566	2	is	is.V.3S.PRES				REB	eng	zeledon2		
3673	566	3	it	it.PRON.SUB.3S				REB	eng	zeledon2		
3674	566	4	Penbroke	name				REB	eng	zeledon2		
3675	566	5	Pines	name				REB	eng	zeledon2		
3676	566	6	?					REB	999	zeledon2		
3677	567	1	oh	oh.IM				MAT	eng	zeledon2		
3678	567	2	ok	unk				MAT	eng	zeledon2		
3679	567	3	ok	unk				MAT	eng	zeledon2		
3680	567	4	.					MAT	999	zeledon2		
3681	568	1	I	I.PRON.SUB.1S				REB	eng	zeledon2		
3682	568	2	don't	do.V.1S.PRES+NEG				REB	eng	zeledon2		
3683	568	3	know	know.V.INFIN				REB	eng	zeledon2		
3684	568	4	it's	it.PRON.OBJ.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3685	568	5	one	one.PRON.SG				REB	eng	zeledon2		
3686	568	6	of	of.PREP				REB	eng	zeledon2		
3687	568	7	those	those.DEM.FAR.PL				REB	eng	zeledon2		
3688	568	8	that	that.CONJ				REB	eng	zeledon2		
3689	568	9	you	you.PRON.SUB.2SP				REB	eng	zeledon2		
3690	568	10	have	have.V.2SP.PRES				REB	eng	zeledon2		
3691	568	11	to	to.PREP				REB	eng	zeledon2		
3692	568	12	drive	drive.V.INFIN				REB	eng	zeledon2		
3693	568	13	a	a.DET.INDEF				REB	eng	zeledon2		
3694	568	14	little	little.ADJ				REB	eng	zeledon2		
3695	568	15	yeah	yeah.ADV				REB	eng	zeledon2		
3696	568	16	.					REB	999	zeledon2		
3697	569	1	one	one.PRON.SG				MAT	eng	zeledon2		
3698	569	2	of	of.PREP				MAT	eng	zeledon2		
3699	569	3	those	those.DEM.FAR.PL				MAT	eng	zeledon2		
3700	569	4	little	little.ADJ				MAT	eng	zeledon2		
3701	569	5	cities	city.N.PL.[or].cities.N.PL				MAT	eng	zeledon2		
3702	569	6	near	near.PREP				MAT	eng	zeledon2		
3703	569	7	.					MAT	999	zeledon2		
3704	570	1	so	so.ADV				REB	eng	zeledon2		
3705	570	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES				REB	eng	zeledon2		
3706	570	3	a	a.DET.INDEF				REB	eng	zeledon2		
3707	570	4	Renaissance	name				REB	eng	zeledon2		
3708	570	5	festival	festival.N.SG				REB	eng	zeledon2		
3709	570	6	.					REB	999	zeledon2		
